Date,Industrials,Health Care,Information Technology,Consumer Discretionary,Utilities,Financials,Materials,Real Estate,Consumer Staples,Energy,Telecommunication Services
2010-05,50.00919238108671,30.10712506905907,18.124362079158363,34.89809354236601,21.49367077625725,37.46238383845408,33.03345369853598,36.711102894518454,31.100097699742438,41.001831052379586,14.182320859341036
2010-06,46.60762828163338,30.116987807664405,17.966005378021894,35.403286272012515,21.303813079338724,34.45961091558875,31.938053476319993,35.76041540800644,30.094663608766698,39.96277420229217,14.139806684172795
2010-07,45.54481827657525,30.56212354179255,17.941217141275988,38.17684352173446,22.518054874281212,35.61766213788126,32.18769129720695,34.7523763821152,30.502336522983814,40.14444627075615,14.709733623809178
2010-08,46.500137713570226,28.885399641267895,19.09767126512421,37.17766573027078,23.283417262958668,33.0287082614399,34.418127212966866,38.283384403566764,30.242224977736182,40.02198776999205,15.711774725962236
2010-09,49.40381509094738,30.709992824791613,19.915088720392927,46.47038104544041,24.678056220789887,33.79415509561899,36.47663403110171,38.62595157626727,30.823138942986848,41.214496397727984,16.69544324334707
2010-10,51.82693973349207,31.711984971053983,22.31840986532361,47.37526800156599,23.81672107941781,32.0159965929056,38.993720834833425,38.679800429067456,32.556180708922945,42.559358155231365,17.5290435306189
2010-11,50.538607708109495,32.4353968115236,22.60392699579853,45.958452945142156,24.052020790474536,36.53879371020061,40.645013216950616,39.74422420112785,32.132907565861494,45.89415996894309,17.341034644603262
2010-12,56.44575867260878,32.914675420394474,25.536862388478582,48.50159800309904,23.78589451310591,35.0970860938334,43.006189987905195,38.86388992374101,32.189628673212184,48.87143669814186,18.13578478704326
2011-01,60.10021893737008,32.68783820620398,24.60042247186524,49.48816317531819,23.861719205221043,36.079202927279646,45.572141286085085,38.31648810374261,33.71847738320502,51.91834998741443,18.837890448536
2011-02,62.078987019637836,34.65936328699476,24.13376183589172,47.21973353114691,24.64144107852784,36.33419200864851,46.126504654715646,40.665960409705,33.88542214458338,54.70935850428107,18.730396409395425
2011-03,62.54008251509354,34.05877565897662,24.366787168706335,46.39327851472039,24.439433422166196,36.22875963607178,42.82688381304676,39.749782619430654,32.55178666898609,55.11392915682194,18.405525184487644
2011-04,60.65125806541385,38.08355355141634,24.26779399682485,53.586723593958226,23.417184051126302,38.92005794099469,43.80181783586209,40.89094411468503,34.223852577561736,56.5852736737861,19.396909901372332
2011-05,60.72971081128766,39.89508723882966,25.150843328833002,55.52745506225683,25.35262702633292,37.235327374610115,43.05361576510749,44.42302823799962,35.0365376331906,54.67655105193499,19.701724224492487
2011-06,58.40618355665894,40.211837333394286,23.38747735490479,49.294420972138674,24.86929915894522,32.83550086085568,40.76663095441081,43.150457144227026,34.18621822337583,52.15239368443194,19.445518876515976
2011-07,60.47763646086717,40.26986854710329,24.514535753505328,56.43244543764075,25.690402174864435,33.11551500233261,43.67090101471862,44.323422752854526,35.45261113673312,53.83051433786774,19.83840026330325
2011-08,51.70075631293491,36.382767704061145,22.068238415791072,53.7656351172708,24.92287721110002,28.379890115594588,39.25406767105115,44.183163834143286,33.76914204888479,48.46633994297912,18.797329269851218
2011-09,51.311151372800886,37.5379124639192,21.680994345369093,69.02722902103369,25.806610697668717,26.492772958894598,39.30971078957228,45.84233892624771,33.60182553796061,46.43651926357497,18.631301915032473
2011-10,53.027961111909875,38.001224630091244,23.170668041267533,72.21465829678385,26.299383337882734,26.745571052266026,36.13751871554785,43.72747654856076,34.73331612081083,46.59822061838082,19.67161024458092
2011-11,54.534747915298986,37.24409012303811,23.67286819655595,63.980980833363354,27.360887574576182,26.529938754509207,38.004793775924036,44.61026854403844,35.34282465701013,50.02696244621132,19.499012004448392
2011-12,58.67356091166551,38.108113709274306,25.693305203847356,59.51650246941061,27.670497227211335,27.45149009900502,38.21555684975532,46.815731853744914,35.41192305938684,48.86930472001573,20.180868381303853
2012-01,59.96438510756538,40.75514418595684,26.08610178338138,57.72557008072268,26.973208051605486,28.270664071591426,39.427275758680835,47.20422596337451,37.15815987445377,49.807286182933005,20.60200743329598
2012-02,62.446304907807104,42.6421647861139,23.759870163898547,63.18821837275779,26.942085010452608,28.85749019089122,40.65416798415301,48.64219648623294,37.308556249529396,53.855590764751035,20.34770315418247
2012-03,63.435944537436534,42.716051285507824,24.363746962242875,60.70807915886436,27.669487441050926,30.270847241003146,38.54941546738227,51.00652785574072,36.96191393874003,53.6361844619745,21.19466132825758
2012-04,61.011242057226966,42.487344864692425,25.31422899674213,64.16507049699243,28.313433946731127,31.840620444741386,37.914519879395705,50.35834773620475,38.458712273087826,51.005912601082436,21.145887409285436
2012-05,59.11255911709211,45.14275212951589,25.332050599031287,64.84319826529222,27.83769439202985,31.582982913901503,36.67224041697547,51.19114928146127,38.947902305079865,48.99634211926541,22.35313620777302
2012-06,61.09540382763353,45.63314322083846,25.690617582570788,58.25661430575735,30.15109241455996,28.282506414018314,36.893797618055316,49.40896941876534,37.876573010229905,47.470299363662626,23.824711467901842
2012-07,60.7296495405979,44.080337787976326,26.044307514175305,61.26040681738473,30.8434265304345,29.839111629423943,37.439937354157365,53.187451111934784,39.63328800021938,48.48767296623548,24.659682080026883
2012-08,61.378542848882056,44.852881755548246,25.520119454780136,61.34370069236224,29.990105922460675,30.489549991212893,38.06230767148213,54.6842513447109,39.28149620846053,51.29893008831127,24.806929832926492
2012-09,64.26289852523826,46.338624988017386,27.062741988128394,73.43852753359431,28.429158704395558,31.827173475968983,40.1930839635232,53.60884879921457,39.07823841131323,53.816562013561594,25.45514807522254
2012-10,64.44084756315698,47.17131103239329,25.89340886224058,69.8322364807079,29.651040961461494,33.98005062620312,41.130117464746995,52.69471590318165,41.22345970321467,52.65894752354416,25.213184063467214
2012-11,62.75896984241807,46.77332213218851,23.66132568653751,62.544733033026944,27.864599419669585,32.792568136390756,40.76056990602426,55.98942711993444,40.78931080987837,51.0508070501889,23.85134765354153
2012-12,66.12722023216395,48.52516505526054,23.86921511360243,66.95388078534016,28.5596004736093,33.07998690723679,38.409610959546235,57.114555748642076,42.830306553557115,51.26209577996287,24.071702115293142
2013-01,67.4543886600042,50.210254829673346,24.226325128288973,74.71264575706728,28.45447724307445,37.521657432639685,46.64249124176113,54.78964524048817,42.64896705149939,53.002688192678185,24.410293270221707
2013-02,69.73959268639562,52.890292043752424,24.889396289685024,75.18107671222214,29.20977163750834,39.53693585876616,44.62714111948435,56.00439222675431,44.14137213787531,55.79491440761357,25.431139644606937
2013-03,71.06243084000604,53.682884154556525,26.09486548860849,69.51604355055355,30.15664794062661,39.88335785060844,43.075914039387264,56.7029985152714,45.15805924888624,55.00113201371008,26.81162052348654
2013-04,71.02911301369868,62.844257322252716,26.90192018707793,73.0782419700848,33.092299188530646,40.12535484351853,39.94279152124355,59.70676324043611,48.44178023469346,54.27563681573522,28.10493974943984
2013-05,74.42273988453776,63.534100439984556,26.92418965255675,70.11038581392197,33.168053571493715,43.51672556486047,42.978055664447204,60.63854409442477,49.58230885519759,58.80342020709768,28.462559394478966
2013-06,74.19283089191377,56.64378125246797,27.483089489555386,70.65485858009268,31.02715855169589,44.65840108795394,42.41588541499561,55.141585735837204,47.72359202703689,58.85032202911605,26.987938584528983
2013-07,77.99320808282714,65.62262496378656,28.351341790990027,81.35504042585094,32.0484404664408,44.762469465127865,46.12004964438001,59.55979472048762,49.383396533115686,59.55237308780585,27.674976233830066
2013-08,77.0363372225297,65.62689148989892,26.385663241977472,70.62151748860532,31.70144497823743,44.96604039075462,42.87986029971809,54.984491165832,48.022180470488394,60.93508564923113,26.69074669803793
2013-09,80.76296332491121,70.50664618493005,26.897903016166328,74.94890089646366,30.655175926314563,47.76578769481541,43.70698554113772,56.353675975951944,46.405300348859164,62.60774155342334,27.430120217709106
2013-10,83.83343109734535,71.17392031779208,29.30004023216281,87.67459776042354,31.353508073238917,47.097004607172586,47.00623960530867,57.6484231400819,49.51384625661925,69.71427495382567,27.47080888836972
2013-11,89.75946888028291,77.11117320136304,30.875868646784024,90.42443045328021,32.161417043390514,47.28647941468873,48.1797754075569,59.89378858099754,52.10570444815019,70.83559293322436,27.729703281139802
2013-12,91.2551748150689,79.04161221772307,29.775162067028358,98.72250511219517,30.42576989535823,50.53041010009327,49.677734379297675,59.19605178565318,50.78546446050319,65.53407076713651,27.44076173740587
2014-01,91.22897555008984,83.76816917172533,30.64923094268059,104.87919447538509,31.63924799539857,49.66493032123496,51.24130754837024,60.56468389451195,52.47411497644442,65.94850345207298,27.548589640479502
2014-02,87.44816720616538,90.87291936566366,31.90350069782154,100.51055354539145,33.659153051311726,50.67238686254737,52.06815874364882,62.54199550425128,51.22966030649081,66.29245624928693,30.552656149607614
2014-03,89.62156263642667,96.4576212337515,35.39287128571962,103.11091439657511,34.47808565335944,49.70136750555966,53.31408236321593,65.04719030216394,53.024820157090204,67.68533723265593,28.842647851196766
2014-04,88.78264439285124,85.73325188197313,33.792440904352965,112.8730303324974,35.22731540082145,49.70660780162947,56.11307808045116,70.66034262783637,54.581295552375664,70.33174399000265,28.915803743760996
2014-05,88.80075420173603,82.8547621432157,32.00916875264041,92.0013751410401,34.36611921043959,50.38867704574623,53.95131297009144,68.52468764088029,55.232536219063235,72.48407846377748,28.70347375355461
2014-06,92.29527693408733,84.76359541005385,33.98240395232213,98.76023109456365,35.304274320705844,55.19712936861371,58.22118888964907,64.73390276461606,53.75420811915126,76.58420666672656,29.02139601378181
2014-07,92.88659000015672,94.15456652445258,36.733069570726606,107.23754110517467,36.03301594056002,54.50082570872742,60.93154674883549,64.43039428420383,54.78253916735289,77.48450972902654,29.731765338233757
2014-08,90.95047062112342,94.96549155395392,35.07858509609952,93.2173194127546,36.18410433772399,54.25603962517149,57.82940105384881,73.07461942642743,54.31055720841029,77.1227963318145,29.3452382257896
2014-09,92.81790512412714,96.26964860071428,34.50216401803117,94.51163554261767,36.32325854706918,54.14559300117212,59.993762655658486,70.99317898824441,55.73671605879679,73.91056680297537,30.047992881675306
2014-10,89.03079822373432,96.65073160332905,36.3881695041783,92.12110897723025,38.38630676867807,54.19304999023979,57.23578529760784,68.57571041979246,56.297259558203905,67.3999217713435,29.117441341612107
2014-11,95.46667694675767,103.43008278202916,38.76434575081475,96.43527180159911,39.92537206933507,59.2633592010831,57.07915909605861,74.42872295522017,60.69074618652282,67.57442261294885,30.24999645788744
2014-12,97.79076082456214,110.99894784224563,38.708337725391225,100.72209181088417,41.54997011613586,58.965327117594086,58.035030312957204,74.89770365869818,61.48075016951299,60.21576672210919,28.821038645058042
2015-01,94.38276131660852,107.82209657883314,37.665838731641806,101.50494785192004,42.404591007460965,53.62066422155792,55.85206722925642,79.07002551654104,63.42803897001524,59.03625682527198,28.453177599683983
2015-02,97.82089106901397,110.01181995083931,37.94826171556232,110.91006754304077,40.81330444690277,57.57501383231467,60.739749165231345,79.17629025235473,65.39407591891884,62.15666666645444,30.27971173326764
2015-03,98.4014710091185,132.60059041923088,39.394398079231394,104.50462795442927,38.89164985478466,56.61391865477056,60.449871511782504,81.48632586082496,62.836727709087626,59.96492720940285,28.94158137167048
2015-04,103.2499460210727,131.25155454208155,39.64737881597045,123.10802768395902,39.40428192560633,60.72911185173462,60.950395803812725,75.08977240118497,64.0326077919387,62.32124620489821,29.302002241052993
2015-05,95.88524544071473,121.14179006526614,39.60210420344873,114.4010082405142,38.25004933653816,59.63716538409537,63.97781294331045,77.97559043627747,62.59572022233754,63.164293605001056,29.054242790834053
2015-06,98.34473610511931,125.76152732632018,40.0906750638602,118.74892923909849,37.96929547236675,60.95522448123593,62.344700970630605,74.46023248755807,61.318928182411895,58.54906530985157,28.75256853115829
2015-07,93.48794221763094,136.87650202480847,39.23523259259801,157.53888421501,37.771795024463266,60.72058550513403,61.40594572733819,75.77597140000562,63.59238371328283,54.9897566675887,28.42377469295416
2015-08,92.98254811189572,124.95375463137795,36.81745242189018,144.9426720022918,39.64028922008468,57.977651716965205,61.32741329343704,78.5089430766431,62.52542758944759,51.36785212905468,28.162470776670546
2015-09,92.42984752540997,120.48289317626761,36.55311244015266,151.85757816741238,37.570631179348695,56.71269463030424,58.63510547989488,74.38163060442899,60.27776636194214,48.013542141328905,27.943821462578164
2015-10,104.25011791215168,119.0337118301753,39.66916686479924,178.18454195480987,39.775576718746464,57.034511316557264,60.432793713694224,80.2354056484385,64.45702341908995,53.85843909586269,28.299489478489324
2015-11,136.19566953801828,119.01252954481987,40.721195573475114,209.08596703497446,38.792955036741034,59.9463300333061,63.64812305132962,80.25123399239159,63.925836952239166,55.5084207251511,28.640186529714097
2015-12,104.76771973029085,112.25900421289265,40.20810955929897,210.09366126874133,38.368141109941455,58.68472519215304,56.88391086594858,87.1160694593043,65.92364047152368,51.82699660570025,28.900075734131534
2016-01,98.81068775046168,109.17566408453129,36.453273898359114,202.79000543035303,40.040493114397975,52.50442976808197,55.012790092771134,84.72234753649919,65.425019887963,47.44318903967351,29.814845096243324
2016-02,96.3857682416894,96.39104802026132,38.00634514634534,175.71127335322439,42.32748680829323,49.66562540973083,55.48691891829394,77.85746149356164,66.34745927271751,46.547776545682936,32.60332226882263
2016-03,101.39870174301211,96.3216456870253,41.087470144209775,184.5549613350512,44.322917845503206,53.444513419059234,59.7164214317805,81.22164129767475,68.02818556205612,49.72082419747133,33.75146853283684
2016-04,101.68576681690632,101.25987180132508,39.96082336484861,182.25594063074703,44.448331024317376,54.15585149560624,57.53290112336562,86.7546674656155,69.34959668059236,53.386593939956825,34.18438696899555
2016-05,102.59809530698985,98.96276233369598,38.2663166153252,222.84014493544805,45.1946178355727,53.92688604410505,62.94855369259076,86.94068506317657,70.98470680593323,54.69421440918552,33.350515801581565
2016-06,107.88594874668512,104.37749943228329,40.52566741901593,204.79292646559188,46.384899695992125,53.019483239739515,63.35561601489073,86.8075944085977,71.46118629920609,57.60697521506391,35.11061452794105
2016-07,115.64560364767503,110.98350963227665,41.28480012222866,223.147040981277,48.33060455344123,54.40839134774424,62.61907937966602,89.70453063938893,74.98250470074792,57.590074232108925,37.367668258275195
2016-08,126.29575388243727,110.46304311207732,42.64958191095685,185.57905516787775,46.542759585483736,54.16862513537962,66.43128844479507,90.59429712269777,73.06176340809733,58.78999282993213,35.848209002134624
2016-09,108.42526994635845,114.42711274694338,41.43010441630979,231.25938102945162,46.94182189909384,54.47196199902896,69.61664568670868,87.90355442711437,72.95185796743546,58.31017671376674,35.109544147339854
2016-10,104.15617751595398,103.80087870877294,44.117272496818664,269.5072699506347,44.77342891109509,57.954412475418714,68.60920982730126,86.52996576015688,71.14197827019224,58.569918568513216,32.85144459736452
2016-11,109.883717416463,107.37505053234239,44.106329020938176,261.7122786217963,44.045240234559955,59.33679634988629,72.2558488455945,80.91457346819203,68.91746827311708,61.262577429878455,32.94748578134932
2016-12,120.4915017985482,109.26599474555297,43.44344874866587,232.28978978791315,44.46894982606356,69.8101989567887,68.97064563895786,82.3857800926729,69.78479965390761,64.97664184375812,35.51139727858711
2017-01,113.2172905037814,107.69306980687517,47.15958093757274,245.2789262529668,45.570733072117235,70.49441411664053,72.93489898515904,86.27416415674574,72.07211007160248,62.70364097737426,36.623540070448556
2017-02,114.67052957683755,110.4889393873634,45.6948407906048,257.7258944414121,46.80320767892372,70.56586582875761,73.64845080537859,85.04251617312306,73.664502159369,64.35144804316813,35.46561994916384
2017-03,119.63626524306926,120.75097428552401,48.898996838172316,226.1805623308893,48.762947897562995,69.75213695559422,76.41781438298234,87.5676376784181,73.68978139363794,62.74858465195492,35.65849758779342
2017-04,119.50044098038349,117.04209630350336,53.25387375581681,297.83905490427907,49.55710381169307,68.55112617138536,74.4216201293321,88.68362543443789,75.68096833728767,59.689414226885425,35.15699744219151
2017-05,120.12150946102663,125.23562883531235,51.707855102003656,297.7230751859466,49.706826781388976,71.20475042688655,81.16098340445986,93.67966092598748,75.83643798347032,58.06573646070657,33.009201618039995
2017-06,126.05361270209518,136.98831382146952,52.5476345192832,340.19208199316955,52.568364663630064,74.07722199670417,83.10396141538389,90.86712759699896,79.15711154781818,54.96458789514484,33.13015654448223
2017-07,126.14474924842163,136.87293486742306,53.670920602306175,337.2782721712791,49.414059628224685,76.60265458221231,82.71186588271358,87.54648441674075,78.15404676686632,54.0331189247535,31.940244376597658
2017-08,128.93019415077285,128.32091836847098,54.02110210523441,297.08555910949025,52.338550140987806,75.7977918009086,84.06614002745542,97.84541145737882,76.88984439465439,56.51751568065758,34.564940657713834
2017-09,135.18495869781185,133.15344272145646,54.34452293960989,263.86112206704036,52.32116230875451,74.8386949976895,86.54126860056171,98.46249023379393,74.8717300828409,56.35824421949671,33.49328871069416
2017-10,138.74819312025042,135.029485130463,59.98299942915867,325.683569053628,54.75921385897464,81.82076572704193,87.53474847251113,95.73182101440288,79.08349064604938,58.71308532330158,32.8174752388618
2017-11,133.50185855823077,131.05846384239396,62.8459990260511,356.88465178654957,53.9726452271667,79.84271669146696,88.41368364101731,98.77855519022636,78.10805593614835,58.325385742731385,31.47389286259927
2017-12,143.80230635646225,130.91360046105268,63.06959203517447,339.81561003681827,52.40448064640323,81.48348928284098,83.45374981876193,96.84705078063642,84.24049649041834,60.60189437575851,35.707503579503665
2018-01,163.47897865701336,137.19261323747742,66.64801153006297,486.47906116336384,50.118279920209744,93.32760688687273,91.6055301662226,93.71684209791674,89.16878861614882,67.72350367878947,36.64157591237868
2018-02,164.8469175650896,131.1425116255275,64.01353099702526,654.5310679691273,47.93874897901341,88.49606372256986,86.96184285817328,91.24699866189555,81.8760635426052,61.863589152088736,35.31963223645326
2018-03,167.39269488466422,134.63937724336915,69.89559433371518,708.9933056943484,47.705063272615064,86.80256219774058,86.31430113824133,94.45647463626261,78.95250747981814,60.22993431979672,34.42065493212924
2018-04,158.0549743373961,126.5831528480502,68.42157823044087,696.309630326689,49.63476176973328,88.68871104295015,85.94990765132914,94.52888812816279,78.78160372581989,65.38236657644956,33.559845567043915
2018-05,159.41665203716235,128.97147326515918,70.39811549613984,559.5304383011423,48.76035138382125,83.72674025761125,90.78842630874789,91.14919651956029,76.56905830582039,71.26098888791891,32.61310313018795
2018-06,158.63916148665595,132.63863678648494,75.18664567446325,653.4315183889782,51.149246534045496,84.53864334991951,88.10709284315796,95.38159610489588,78.39397936040749,69.08088730072996,31.165973304456465
2018-07,151.18958133095714,151.31287290710935,75.22346192924402,836.2579998787135,52.56245380045882,85.73166912027865,90.59765279524642,97.82895485529103,82.26873369349914,67.563994146334,31.664672700421516
2018-08,154.89477784403485,136.99258786196134,71.83527522526047,870.9661012561103,52.72589933315595,89.21834993145855,87.3823414127518,97.52367605205387,88.92982529474341,65.65127548769954,35.27210131899773
2018-09,165.39001057228677,147.427979907021,70.64393891639739,937.0359767834276,51.912015841991995,84.05909173807885,91.34098739076856,96.6474011803263,87.6324775537777,66.226089462275,35.56857023039089
2018-10,153.81424490503682,139.2928431088596,73.55236719807779,959.2961647935073,53.24239985477903,83.0244404582516,87.40501352607956,97.13070485079942,89.32455196810334,64.99017062130078,36.43149692904806
2018-11,144.77844453310598,139.38941695139582,66.79000994233681,784.4682737715482,51.588367118048964,82.74115119474557,89.9267457381709,104.43285535679841,86.45078090780603,59.46092909808396,38.48205828346742
2018-12,140.92463980936233,136.7807920069695,65.8978998691014,828.2439136395097,54.174049913397575,71.6055126945729,83.46132964062392,100.39328734838041,82.97793215167694,55.584029427481916,35.83041716138071
2019-01,145.97293822082946,134.92867304139,63.32826002511822,815.3962853554722,47.298187308377265,75.87070236555563,81.35216447002006,98.15162745389011,82.28758230050634,56.263533865402586,37.55102413643258
2019-02,166.31272710592978,138.6104479390771,71.74410831353183,672.6173436073723,55.2975042827874,79.2852157174652,87.14288920117893,104.04481757316609,81.97526783935437,60.46003010088655,36.12497541519821
2019-03,213.1350841035892,141.99882635857517,74.53196880368577,756.496681270044,59.36567615798519,78.16743302934702,86.63953556232006,113.96278193772625,82.38335505187894,62.62270881131626,38.59914841885888
2019-04,186.79971861887915,146.24909206799603,78.61123643003869,790.3575350840252,58.90348753632074,80.44017446781538,88.7583332890021,112.92722664309042,87.65886059831448,68.73312629565687,37.99601690399076
2019-05,163.4465357122845,139.4897844078106,74.09438128073553,842.5969645904347,58.7925717477375,82.99809516022121,95.78242866146567,113.3114588464641,92.33354180433261,61.152890208319064,38.87270783066558
2019-06,167.62302358001352,139.93751870588497,79.23151172759268,760.2611735483466,61.930154577643975,83.79467232432864,102.1886148501582,116.74184583349141,93.51433422027677,57.22094987717392,39.121801902185865
2019-07,172.4358227961855,144.35540258775902,84.22600712070897,833.7739107013356,62.36738435629019,88.0078619313628,107.56097861833592,122.6527255410362,97.68650082091526,56.18387793328029,38.211620930624846
2019-08,162.3092829147806,141.7372766403958,81.16337499173542,714.7283986736292,62.86511108061478,84.20511925008593,104.46165547563672,126.05909808119686,100.31983269308449,53.73667058945552,38.95510334460188
2019-09,178.01191503633467,144.6435043299124,87.02222711217401,680.5603385511915,66.58827998839679,89.39015456689883,105.15594906832358,131.0333482076992,105.40079753616706,55.97957454979359,38.97766530608015
2019-10,174.9699739871606,149.1734842244822,86.81757586621886,678.4811544055339,65.67033886203495,87.61211224475679,111.07946761781349,128.02683468718593,107.22483464515084,52.976954029756996,41.61922978153833
2019-11,185.72557066593595,153.0967276827236,89.19350838289805,553.6847971189902,64.04471808349865,93.24207526403427,118.67435369994645,122.37990445573527,101.57319773426687,56.3741036780136,41.19185793995395
2019-12,185.24873878603225,160.96410183420625,93.10392614232195,693.1844189979386,64.41816483945546,95.6584158099639,109.70234788232196,120.1179027849076,107.06768333961325,56.505884450288,43.3328247241019
2020-01,193.16822903967346,164.69201302157268,98.35461385845676,768.5489651242565,68.70777488648011,103.13308382071313,113.97418163342256,126.5588842888432,109.05551254408878,58.07156254524039,41.993952884198904
2020-02,178.2177347162881,167.82717564424868,107.22610582280205,896.020575667517,71.27364749586218,105.3954280156727,114.35050475526431,131.6036016494015,110.75589943759098,53.29107966845553,42.10839717719094
2020-03,139.1589081934231,152.04366423015242,92.50522200469521,768.2882076104345,62.146949019113116,80.96005769417323,100.76932543910385,114.14897607654349,105.71443589956004,35.18992672073844,38.60585002448703
2020-04,127.52104620287028,163.84012109080075,98.52594734526335,1045.003381158948,61.523749665640864,80.77085794659203,100.35112593852386,116.86738680463796,110.63570226440609,34.311236103176846,38.867488020985824
2020-05,127.73862425321923,187.21781595840773,104.59783314773419,956.8177628589823,59.34690371635685,106.24944208592008,120.40720584946293,105.61129622338072,110.05546587575208,39.16285380369507,38.46570154038548
2020-06,163.5990145675517,177.79509149509724,114.90917835928559,1026.334427721522,60.59590780773951,90.441050690764,136.619821471457,117.37951503350114,108.5687461494986,39.68962474132551,38.94897404577769
2020-07,158.07281486942645,182.67115379916027,121.61355863645471,1841.4633475746969,58.71640040456442,92.22566564351673,124.15110179384327,118.02674952445675,113.66437289941604,38.469604917162926,38.40882673660013
2020-08,162.0089839600157,186.97991729448745,131.34599792493634,1661.3772196556738,61.19666975122597,94.77641441620136,118.36932720952557,114.20688629531203,124.41558571645758,40.135760036160136,40.118397227406405
2020-09,161.72588563204027,186.5348937141329,135.35823583452805,1822.6415258881318,61.26669547440688,94.64183981134602,124.01510678996593,121.88567096610458,122.4574783742993,36.61526918134588,40.679046267825214
2020-10,166.24008201252713,196.4985123973578,134.02725822783336,1944.1810916300112,66.1924765720623,94.85925650738851,131.07956704435924,124.18764757008286,124.83720058187559,34.05565234168967,38.798598707551704
2020-11,176.15022734734214,199.31557172741984,139.67014505742614,1505.5955060657639,67.12663277281928,102.19252819527908,136.12691470833727,112.83757442062435,125.24405989643702,38.287760597986036,40.7188011499598
2020-12,194.6773033078887,186.82986021062956,148.50800298253895,1414.4148360944896,65.45636186698911,116.21048248577935,131.58536653158242,120.93069490752048,132.57525031956405,42.296490389173634,39.99733484562002
